27,3,97.01,0.0,220.68,58.8,1,1,1.0
27,5,326.77,61.85,188.89999999999998,110.31,1,1,0.0
27,6,109.57,231.69,284.93,209.11,1,1,1.0
28,2,314.75,1.31,414.53,112.34,1,1,1.0
28,3,97.01,0.0,220.68,58.8,1,1,1.0
28,5,310.89,59.2,188.90000000000003,110.32000000000001,1,1,1.0
28,6,149.65,255.34,284.91999999999996,209.10999999999999,1,1,1.0
29,2,314.78,1.31,414.52,112.34,1,1,1.0
29,3,97.01,0.0,220.68,58.8,1,1,1.0
29,5,295.0,56.56,188.89999999999998,110.31,1,1,0.0
29,6,194.12,271.22,284.93,209.10999999999996,1,1,1.0
29,7,904.37,174.87,55.629999999999995,82.60000000000002,1,1,1.0
30,2,314.8,1.31,414.52000000000004,112.34,1,1,1.0
30,3,97.01,0.0,220.68,58.8,1,1,1.0
30,5,265.35,52.32,188.89999999999998,110.31,1,1,0.0
30,6,212.12,275.46,366.48,244.04000000000002,1,1,1.0
30,7,858.8,174.87,101.20000000000005,69.93,1,1,1.0
31,2,314.82,1.31,414.53000000000003,112.34,1,1,1.0
31,3,97.01,0.0,220.68,58.8,1,1,1.0
31,5,239.94,47.03,188.89999999999998,110.31,1,1,0.0
31,6,265.07,288.16,366.47999999999996,244.05,1,1,1.0
31,7,821.7,142.0,138.29999999999995,102.80000000000001,1,1,1.0
32,2,314.84,1.31,414.53000000000003,112.34,1,1,1.0
32,3,97.01,0.0,220.68,58.8,1,1,1.0
32,5,239.94,47.03,149.76,96.57,1,1,0.0
32,6,307.43,331.61,390.82,194.24,1,1,1.0
32,7,773.0,142.0,187.0,94.30000000000001,1,1,1.0
33,2,314.87,1.31,414.52,112.34,1,1,1.0
33,3,97.01,0.0,220.68,58.8,1,1,1.0
33,5,213.47,45.97,149.76000000000002,96.57,1,1,0.0
33,6,361.43,344.32,390.82,194.23999999999995,1,1,1.0
33,7,730.6,118.7,229.39999999999998,117.60000000000001,1,1,1.0
34,2,314.89,1.31,414.52,112.34,1,1,1.0
34,3,97.01,0.0,220.68,58.8,1,1,1.0
34,5,195.47,45.97,149.76000000000002,96.57,1,1,0.0
34,6,410.14,347.49,437.46000000000004,192.51,1,1,1.0
34,7,693.54,114.46,250.56000000000006,123.94000000000001,1,1,1.0
35,2,314.91,1.31,414.53000000000003,112.34,1,1,1.0
35,3,97.01,0.0,220.68,58.8,1,1,1.0
35,5,190.17,48.08,131.73,75.42,1,1,0.0
35,6,460.97,343.26,437.4599999999999,192.5,1,1,1.0
35,7,655.42,107.05,250.56000000000006,123.94000000000001,1,1,1.0
36,2,314.93,1.31,414.53000000000003,112.34,1,1,1.0
36,3,97.01,0.0,220.68,58.8,1,1,1.0
36,5,174.29,52.32,131.73,75.41999999999999,1,1,0.0
36,6,511.8,348.55,437.46,191.45,1,1,1.0
36,7,613.06,98.58,250.56000000000006,123.94000000000001,1,1,1.0
37,2,314.96,1.31,414.52000000000004,112.34,1,1,1.0
37,3,97.01,0.0,220.68,58.8,1,1,1.0
37,5,154.17,43.85,131.73,75.41,1,1,0.0
37,6,638.9,420.6,310.36,119.39999999999998,1,1,1.0
37,7,578.11,91.17,250.56999999999994,123.92999999999999,1,1,1.0
38,2,314.98,1.31,414.52,112.34,1,1,1.0
38,3,97.01,0.0,220.68,58.8,1,1,1.0
38,5,136.17,45.97,131.73,75.41,1,1,1.0
38,6,723.6,481.0,234.13,57.940000000000055,1,1,1.0
38,7,545.29,85.88,250.56000000000006,123.93,1,1,1.0
39,2,315.0,1.31,414.53,112.34,1,1,1.0
39,3,97.01,0.0,220.68,58.8,1,1,1.0
39,5,123.46,42.79,131.73000000000002,75.41999999999999,1,1,0.0
39,7,517.76,90.11,244.20000000000005,87.88000000000001,1,1,1.0
40,2,315.02,1.31,414.53,112.34,1,1,1.0
40,3,97.01,0.0,220.68,58.8,1,1,1.0
40,5,114.99,41.73,131.73000000000002,75.42000000000002,1,1,0.0
40,7,474.34,86.93,244.20999999999998,87.88999999999999,1,1,1.0
41,2,315.05,1.31,414.52000000000004,112.34,1,1,1.0
41,3,97.01,0.0,220.68,58.8,1,1,1.0
41,5,93.81,37.5,131.73,75.41,1,1,0.0
41,7,443.63,82.7,205.07000000000005,86.8,1,1,1.0
42,2,315.07,1.31,414.52000000000004,112.34,1,1,1.0
42,3,97.01,0.0,220.68,58.8,1,1,1.0
42,5,82.16,35.38,131.73,75.41,1,1,0.0
42,7,417.16,75.28,205.07,86.81,1,1,1.0
43,2,315.09,1.31,414.53000000000003,112.34,1,1,1.0
43,3,97.01,0.0,220.68,58.8,1,1,1.0
43,5,68.39,32.2,131.73000000000002,75.42,1,1,0.0
43,7,388.57,67.87,205.06,86.79999999999998,1,1,1.0
44,2,315.11,1.31,414.53,112.34,1,1,1.0
44,3,97.01,0.0,220.68,58.8,1,1,1.0
44,5,58.86,29.02,131.73000000000002,75.42,1,1,0.0
44,7,354.68,60.46,205.07,86.79999999999998,1,1,1.0
45,2,315.14,1.31,414.52,112.34,1,1,1.0
45,3,97.01,0.0,220.68,58.8,1,1,1.0
45,5,41.92,24.79,131.73000000000002,75.41,1,1,0.0
45,7,347.27,59.4,205.07000000000005,82.53999999999999,1,1,1.0
46,2,315.16,1.31,414.5199999999999,112.34,1,1,1.0
46,3,97.01,0.0,220.68,58.8,1,1,1.0
46,5,33.45,24.79,131.73000000000002,75.41,1,1,0.0
46,7,302.79,60.46,205.07,82.53999999999999,1,1,1.0
47,2,315.18,1.31,414.53000000000003,112.34,1,1,1.0
47,3,97.01,0.0,220.68,58.8,1,1,1.0
47,5,23.92,19.49,131.73000000000002,75.42,1,1,1.0
47,7,281.62,59.4,205.06,82.53999999999999,1,1,0.0
48,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
48,3,97.01,0.0,220.68,58.8,1,1,1.0
48,5,23.92,19.49,98.88,70.11,1,1,1.0
48,7,268.91,48.81,179.64,78.28999999999999,1,1,1.0
49,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
49,3,97.01,0.0,220.68,58.8,1,1,1.0
49,5,13.38,17.87,98.88000000000001,70.11,1,1,1.0
49,7,261.61,44.76,152.91999999999996,77.43,1,1,1.0
50,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
50,3,97.01,0.0,220.68,58.8,1,1,1.0
50,5,3.65,17.06,98.88,70.11,1,1,1.0
50,7,236.48,41.51,152.92,77.44,1,1,1.0
51,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
51,3,97.01,0.0,220.68,58.8,1,1,1.0
51,5,2.03,16.25,98.88,70.11,1,1,1.0
51,7,217.83,41.51,152.92,77.44,1,1,1.0
52,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
52,3,97.01,0.0,220.68,58.8,1,1,1.0
52,5,2.03,16.25,77.77,57.150000000000006,1,1,0.0
52,7,217.83,41.51,113.97,68.49000000000001,1,1,1.0
53,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
53,3,97.01,0.0,220.68,58.8,1,1,1.0
53,5,2.03,16.25,67.62,53.5,1,1,0.0
53,7,200.8,41.51,113.96999999999997,68.49000000000001,1,1,1.0
54,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
54,3,97.01,0.0,220.68,58.8,1,1,1.0
54,5,2.03,16.25,57.47,49.849999999999994,1,1,0.0
54,7,185.4,39.89,113.97,68.49,1,1,1.0
55,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
55,3,97.01,0.0,220.68,58.8,1,1,1.0
55,5,2.03,15.85,47.72,46.6,1,1,0.0
55,7,169.18,32.59,113.96999999999997,68.49,1,1,1.0
56,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
56,3,97.01,0.0,220.68,58.8,1,1,1.0
56,5,2.03,15.44,37.97,43.36,1,1,0.0
56,7,159.45,30.97,104.25999999999999,67.73,1,1,1.0
57,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
57,3,97.01,0.0,220.68,58.8,1,1,1.0
57,5,2.03,17.47,30.269999999999996,41.33,1,1,0.0
57,7,144.04,30.97,104.27000000000001,67.73,1,1,1.0
58,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
58,3,97.01,0.0,220.68,58.8,1,1,1.0
58,5,2.03,19.5,22.57,39.3,1,1,0.0
58,7,127.02,29.35,104.26,67.72999999999999,1,1,1.0
59,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
59,3,97.01,0.0,220.68,58.8,1,1,1.0
59,5,1.62,19.5,22.57,39.3,1,1,0.0
59,7,119.72,28.54,104.25999999999999,67.72999999999999,1,1,1.0
60,2,315.2,1.31,414.53000000000003,112.34,1,1,1.0
60,3,97.01,0.0,220.68,58.8,1,1,1.0
60,5,1.22,19.5,22.57,39.3,1,1,0.0
60,7,103.5,27.73,104.25999999999999,67.72999999999999,1,1,1.0
